震わせる ふるわせる
然して そして
民族 みんぞく
縁 えん
言い訳 いいわけ
杯 さかずき
齎らす もたらす
喋る しゃべる
軍備 ぐんび
圧迫 あっぱく
富豪 ふごう
背負う しょう
並み なみ
饂飩 うどん
語源 ごげん
呆れる あきれる
反乱 はんらん
連帯 れんたい
用件 ようけん
勘弁 かんべん
統合 とうごう
準じる じゅんじる
感触 かんしょく
華奢 かしゃ
参上 さんじょう
第一 だいいち
出演 しゅつえん
第 だい
格 かく
駆け足 かけあし
担架 たんか
長々 ながなが
誂える あつらえる
確保 かくほ
領海 りょうかい
原典 げんてん
物好き ものずき
弱 じゃく
変遷 へんせん
収容 しゅうよう
値する あたいする
所定 しょてい
一目 いちもく
理性 りせい
馴れ馴れしい なれなれしい
荒っぽい あらっぽい
所得 しょとく
絶える たえる
良質 りょうしつ
肉体 にくたい
裏返し うらがえし
葦 よし
制する せいする
何故なら なぜなら
行 ぎょう
全盛 ぜんせい
人材 じんざい
使い道 つかいみち
闇 やみ
人 じん
美術 びじゅつ
始末 しまつ
毟る むしる
失調 しっちょう
変動 へんどう
熱湯 ねっとう
独自 どくじ
内訳 うちわけ
相応 そうおう
一様 いちよう
中指 ちゅうし
愛でたい めでたい
夜具 やぐ
任務 にんむ
学芸 がくげい
無茶苦茶 むちゃくちゃ
剥がす はがす
名産 めいさん
使用人 しようにん
頑丈 がんじょう
館 かん
通 つう
徹する てっする
敢えて あえて
煙たい けむたい
通りかかる とおりかかる
負かす まかす
弛む たるむ
粉末 ふんまつ
公演 こうえん
点火 てんか
圧力 あつりょく
匹 ひき
締め切り しめきり
頑固 がんこ
東 あずま
仕掛け しかけ
安静 あんせい
少なくとも すくなくとも
室 しつ
区切り くぎり
一帯 いったい
阻む はばむ
明るい あかるい
前提 ぜんてい
失格 しっかく
駆けっこ かけっこ
重複 じゅうふく
馬鹿らしい ばからしい
分業 ぶんぎょう
赴く おもむく
体付き からだつき
強まる つよまる
何時までも いつまでも
主任 しゅにん
高 たか
ご馳走 ごちそう
彼方此方 あちこち
酸っぱい すっぱい
汽船 きせん
一同 いちどう
国連 こくれん
選挙 せんきょ
徒歩 とほ
率いる ひきいる
可哀想 かわいそう
気兼ね きがね
台本 だいほん
経歴 けいれき
近々 きんきん
遠ざかる とおざかる
喜劇 きげき
課外 かがい
代用 だいよう
悩ます なやます
打ち込む うちこむ
溢れる あふれる
添う そう
中断 ちゅうだん
過労 かろう
月並み つきなみ
丈夫 じょうふ
空しい むなしい
簡潔 かんけつ
お願いします おねがいします
募る つのる
繁栄 はんえい
腹立ち はらだち
読み上げる よみあげる
雑貨 ざっか
気障 きざ
筒 つつ
弄る いじる
混む こむ
愈々 いよいよ
編 へん
引き起こす ひきおこす
自在 じざい
健全 けんぜん
臍 へそ
肝心 かんじん
勤労 きんろう
手当て てあて
眼鏡 がんきょう
首飾り くびかざり
聞き取り ききとり
定義 ていぎ
手錠 てじょう
悪戯 いたずら
嫋か しなやか
止まる とどまる
知的 ちてき
婿 むこ
柱 はしら
彼処 あそこ
凡ゆる あらゆる
打撃 だげき
お休み おやすみ
理論 りろん
お出でになる おいでになる
期 き
赤字 あかじ
救済 きゅうさい
私物 しぶつ
弾む はずむ
泌み泌み しみじみ
責務 せきむ
引き分け ひきわけ
濠 ごう
一見 いちげん
際 きわ
幾多 いくた
佐 さ
契機 けいき
文 ふみ
衣料 いりょう
主権 しゅけん
桟橋 さんきょう
黒字 くろじ
教習 きょうしゅう
蛋白質 たんぱくしつ
婉曲 えんきょく
残金 ざんきん
業者 ぎょうしゃ
進呈 しんてい
僧 そう
喧しい やかましい
乗っ取る のっとる
質素 しっそ
新興 しんこう
不山戯る ふざける
見積り みつもり
お祖父さん おじいさん
封 ふう
湿気る しける
配分 はいぶん
逞しい たくましい
戦災 せんさい
文語 ぶんご
負債 ふさい
膜 まく
甲 きのえ
尊ぶ たっとぶ
扶養 ふよう
歯科 しか
畏まりました かしこまりました
弁償 べんしょう
雑 ざつ
山岳 さんがく
清濁 せいだく
革命 かくめい
正常 せいじょう
映える はえる
お世辞 おせじ
嚏 くしゃみ
進出 しんしゅつ
平たい ひらたい
成る丈 なるたけ
崇拝 すうはい
身なり みなり
可愛い かわいい
共 きょう
膨れる ふくれる
終わる おわる
活発 かっぱつ
退治 たいじ
沈没 ちんぼつ
嘗める なめる
不服 ふふく
協議 きょうぎ
武装 ぶそう
攻め せめ
岩石 がんせき
同情 どうじょう
蕩ける とろける
奉仕 ほうし
光沢 こうたく
然うして そうして
徐々 そろそろ
食い違う くいちがう
芝 しば
天才 てんさい
呆然 ぼうぜん
面皰 にきび
風車 かざぐるま
遅れ おくれ
脅かす おどかす
対して たいして
生臭い なまぐさい
他動詞 たどうし
確り しっかり
興奮 こうふん
万能 ばんのう
雌 めす
神聖 しんせい
成果 せいか
警部 けいぶ
仮令 たとえ
法廷 ほうてい
国定 こくてい
届け とどけ
形勢 けいせい
返済 へんさい
十分 じっぷん
探検 たんけん
合わす あわす
判定 はんてい
配列 はいれつ
様式 ようしき
根底 こんてい
世辞 せじ
主演 しゅえん
打ち切る うちきる
光熱費 こうねつひ
代わる代わる かわるがわる
軽減 けいげん
引きずる ひきずる
未知 みち
未 ひつじ
床 とこ
実費 じっぴ
逆立ち さかだち
設立 せつりつ
弾く はじく
準ずる じゅんずる
情け なさけ
唾 つば
化ける ばける
明朗 めいろう
数詞 すうし
気立て きだて
講習 こうしゅう
襟 えり
富 とみ
申出 もうしで
脅迫 きょうはく
土産 どさん
誤差 ごさ
結核 けっかく
聴覚 ちょうかく
盛装 せいそう
覆す くつがえす
聖書 せいしょ
懸賞 けんしょう
回覧 かいらん
原書 げんしょ
視点 してん
脱出 だっしゅつ
主観 しゅかん
音 ね
普遍 ふへん
君主 くんしゅ
従来 じゅうらい
久しい ひさしい
兼業 けんぎょう
安っぽい やすっぽい
天井 てんじょう
物置き ものおき
浮力 ふりょく
革新 かくしん
達者 たっしゃ
行員 こういん
方策 ほうさく
対等 たいとう
女史 じょし
街頭 がいとう
号 ごう
滅ぼす ほろぼす
協定 きょうてい
潤う うるおう
合併 がっぺい
公認 こうにん
原油 げんゆ
品質 ひんしつ
不審 ふしん
手掛かり てがかり
経る へる
群がる むらがる
配偶者 はいぐうしゃ
気楽 きらく
問 もん
暗算 あんざん
進化 しんか
看護 かんご
凌ぐ しのぐ
下らない くだらない
原っぱ はらっぱ
嘴 くちばし
対抗 たいこう
破壊 はかい
帰京 ききょう
縁側 えんがわ
観覧 かんらん
護衛 ごえい
不調 ふちょう
可成 かなり
凝らす こごらす
悟る さとる
給仕 きゅうじ
単調 たんちょう
切り きり
埋まる うずまる
見合い みあい
何時か いつか
粥 かゆ
反する はんする
業 ごう
打ち合わせる うちあわせる
傷付く きずつく
紳士 しんし
容易い たやすい
校 こう
所々 しょしょ
汚れる けがれる
余暇 よか
決算 けっさん
考古学 こうこがく
軽率 けいそつ
条約 じょうやく
提携 ていけい
にも拘らず にもかかわらず
念 ねん
対決 たいけつ
一気 いっき
滑らか なめらか
憤慨 ふんがい
屈折 くっせつ
当て字 あてじ
良好 りょうこう
梅干 うめぼし
着目 ちゃくもく
外方 そっぽ
徴収 ちょうしゅう
萎びる しなびる
義理 ぎり
抜かす ぬかす
向け むけ
操る あやつる
強気 ごうぎ
検事 けんじ
万人 ばんじん
捕獲 ほかく
納入 のうにゅう
取り立てる とりたてる
河川 かせん
年号 ねんごう
土俵 どひょう
着陸 ちゃくりく
恐らく おそらく
大水 おおみず
手法 しゅほう
惑星 わくせい
法案 ほうあん
漢語 かんご
取材 しゅざい
寒気 かんき
付け加える つけくわえる
不図 ふと
働 どう
止める とどめる
同 どう
一息 ひといき
襲撃 しゅうげき
書き取る かきとる
綴じる とじる
推測 すいそく
放り出す ほうりだす
料 りょう
飼育 しいく
完璧 かんぺき
労力 ろうりょく
遠方 えんぽう
主体 しゅたい
局限 きょくげん
会見 かいけん
窮乏 きゅうぼう
何時 いつ
集まる あつまる
辛抱 しんぼう
語句 ごく
利息 りそく
日付 かづけ
竿 さお
発育 はついく
若しかして もしかして
専修 せんしゅう
屹度 きっと
審査 しんさ
吝嗇 けち
聴診器 ちょうしんき
仕切る しきる
購読 こうどく
栽培 さいばい
詰らない つまらない
清算 せいさん
要請 ようせい
地方 じかた
和やか なごやか
現像 げんぞう
保養 ほよう
採決 さいけつ
根回し ねまわし
宛 あて
敏感 びんかん
名付ける なづける
朝寝坊 あさねぼう
資金 しきん
浅ましい あさましい
丸々 まるまる
意図 いと
腸 ちょう
勧告 かんこく
余程 よっぽど
例 ためし
海流 かいりゅう
少女 おとめ
捗る はかどる
襲う おそう
御手洗い おてあらい
悪化 あっか
断然 だんぜん
以て もって
復旧 ふくきゅう
内閣 ないかく
巧妙 こうみょう
怒り いかり
逆上る さかのぼる
濫用 らんよう
剥ぐ はぐ
設定 せってい
兼ねて かねて
栄える さかえる
彼の あの
観 かん
領土 りょうど
発条 ばね
採集 さいしゅう
保母 ほぼ
本文 ほんぶん
強いて しいて
直面 ちょくめん
成るべく なるべく
灯 ともしび
若し もし
特権 とっけん
生かす いかす
携帯 けいたい
消耗 しょうこう
割引き わりびき
苦しめる くるしめる
碌な ろくな
取り次ぐ とりつぐ
立方 たちかた
廃れる すたれる
追及 ついきゅう
茹でる ゆでる
即座に そくざに
五月蝿い うるさい
抑圧 よくあつ
融資 ゆうし
結束 けっそく
創立 そうりつ
助 じょ
何とも なんとも
取り引き とりひき
造る つくる
側 かわ
伊井 いい
視野 しや
正当 せいとう
崩壊 ほうかい
僅 きん
共働き ともばたらき
壮大 そうだい
封建 ほうけん
履歴 りれき
捕鯨 ほげい
産出 さんしゅつ
郷里 きょうり
黄金 おうごん
回収 かいしゅう
司法 しほう
雷 いかずち
連中 れんじゅう
匹敵 ひってき
保管 ほかん
嘆く なげく
出来物 できもの
吊るす つるす
受け止める うけとめる
植民地 しょくみんち
予言 かねごと
主導 しゅどう
秩序 ちつじょ
浴室 よくしつ
移行 いこう
上がり あがり
版画 はんが
梢 こずえ
濯ぐ すすぐ
当選 とうせん
煩わしい わずらわしい
字体 じたい
会 え
作物 さくぶつ
残酷 ざんこく
解剖 かいぼう
本音 ほんね
唱える となえる
贋物 がんぶつ
野外 やがい
且つ かつ
後退 こうたい
再現 さいげん
帳 とばり
事前 じぜん
天災 てんさい
下取り したどり
彼此 あれこれ
落とす おとす
どうぞ宜しく どうぞよろしく
沈黙 ちんもく
度忘れ どわすれ
漠然 ばくぜん
出社 しゅっしゃ
戦力 せんりょく
世 よ
丸ごと まるごと
就業 しゅうぎょう
入る いる
制裁 せいさい
救い すくい
善し悪し よしあし
話し合い はなしあい
著しい いちじるしい
怒鳴る どなる
骨董品 こっとうひん
放射 ほうしゃ
荒らす あらす
衰える おとろえる
偽造 ぎぞう
航海 こうかい
暦 こよみ
賭ける かける
画 かく
生 き
管 かん
司る つかさどる
急かす せかす
欺く あざむく
修士 しゅうし
損失 そんしつ
炙る あぶる
紛失 ふんしつ
目眩 めまい
初 はつ
疲労 ひろう
寄こす よこす
有難う ありがとう
議案 ぎあん
開拓 かいたく
健在 けんざい
噛る かじる
対処 たいしょ
戸 こ
農耕 のうこう
途中 つちゅう
捕虜 ほりょ
逸らす そらす
柵 さく
くっ付ける くっつける
耳鼻科 じびか
棄権 きけん
本の ほんの
感慨 かんがい
望ましい のぞましい
浮気 うわき
源 みなもと
破損 はそん
次 し
美味しい おいしい
咄嗟 とっさ
出血 しゅっけつ
運賃 うんちん
乱れる みだれる
二人 ににん
系 けい
練る ねる
彼方 あちら
突っ張る つっぱる
黴菌 ばいきん
和文 わぶん
説得 せっとく
不当 ふとう
籤引 くじびき
軍事 ぐんじ
本場 ほんば
遅くとも おそくとも
極楽 ごくらく
多数決 たすうけつ
控える ひかえる
於いて おいて
僕 しもべ
内臓 ないぞう
反り そり
引っ掻く ひっかく
隔週 かくしゅう
異見 いけん
簡素 かんそ
杖 つえ
据える すえる
始発 しはつ
仕舞う しまう
雨具 あまぐ
内陸 ないりく
課題 かだい
呟く つぶやく
上昇 じょうしょう
溶液 ようえき
家出 いえで
眼科 がんか
其れに それに
空間 あきま
雇用 こよう
染まる そまる
放置 ほうち
有望 ゆうぼう
禁物 きんもつ
登校 とうこう
民宿 みんしゅく
連日 れんじつ
悪日 あくび
無口 むくち
鉱業 こうぎょう
背後 はいご
扱い あつかい
苗 なえ
極めて きわめて
鉛 なまり
自転 じてん
負担 ふたん
山腹 さんぷく
鋏 はさみ
短波 たんぱ
合唱 がっしょう
日取り ひどり
願書 がんしょ
固有 こゆう
階 かい
配置 はいち
煌々と こうこうと
拒絶 きょぜつ
門 かど
本名 ほんみょう
共感 きょうかん
後悔 こうかい
何れ いずれ
麻 あさ
値引き ねびき
運輸 うんゆ
名誉 めいよ
傷 しょう
取り組む とりくむ
蓋 がい
格差 かくさ
酪農 らくのう
茶の湯 ちゃのゆ
拡散 かくさん
副 とりわけ
嬢 じょう
欠く かく
露骨 ろこつ
滞納 たいのう
昼飯 ちゅうはん
抗争 こうそう
決まる きまる
議決 ぎけつ
平均 ならし
兆 きざし
宛てる あてる
収まる おさまる
平方 へいほう
及び および
尿 にょう
操縦 そうじゅう
引っ掛ける ひっかける
版 はん
碌に ろくに
最善 さいぜん
共鳴 きょうめい
助詞 じょし
育ち そだち
訴え うったえ
晴天 せいてん
顔付き かおつき
邸宅 ていたく
怒る いかる
対辺 たいへん
役場 やくば
物議 ぶつぎ
散蒔く ばらまく
到達 とうたつ
要する ようする
根気 こんき
勢力 せいりょく
平常 へいじょう
採用 さいよう
朽ちる くちる
中程 なかほど
一別 いちべつ
あざ笑う あざわらう
適性 てきせい
尚更 なおさら
思い付き おもいつき
養成 ようせい
墓地 はかち
背景 はいけい
改まる あらたまる
月日 がっぴ
明後日 あさって
乗り込む のりこむ
症 しょう
騒動 そうどう
赴任 ふにん
預金 よきん
拵える こしらえる
辿る たどる
位地 いち
推進 すいしん
清純 せいじゅん
萎む しぼむ
氏 うじ
人体 じんたい
認識 にんしき
欠乏 けつぼう
留める とどめる
有様 ありさま
猛烈 もうれつ
為さる なさる
創刊 そうかん
免除 めんじょ
見渡す みわたす
同調 どうちょう
従事 じゅうじ
見掛ける みかける
招き まねき
麻酔 ますい
定食 ていしょく
財 ざい
宮殿 きゅうでん
此れ等 これら
存続 そんぞく
三味線 さみせん
其処で そこで
几帳面 きちょうめん
先先週 せんせんしゅう
一変 いっぺん
何て なんて
感無量 かんむりょう
新 しん
出世 しゅっせ
無礼 ぶれい
種 しゅ
植わる うわる
何より なにより
帯びる おびる
返還 へんかん
遣る やる
立体 りったい
込める こめる
化繊 かせん
均衡 きんこう
賭け かけ
中和 ちゅうわ
著名 ちょめい
擦る かする
行進 こうしん
破裂 はれつ
犠牲 ぎせい
強いる しいる
寛容 かんよう
値打ち ねうち
公団 こうだん
末期 まっき
出切る できる
答え こたえ
大概 たいがい
誇張 こちょう
身振り みぶり
乱す みだす
封鎖 ふうさ
演ずる えんずる
審議 しんぎ
捜索 そうさく
明くる あくる
論議 ろんぎ
率直 そっちょく
討論 とうろん
全滅 ぜんめつ
強硬 きょうこう
良識 りょうしき
民俗 みんぞく
加工 かこう
種々 くさぐさ
大胆 だいたん
目論見 もくろみ
明白 あからさま
箇箇 ここ
承諾 しょうだく
保険 ほけん
一括 いっかつ
職務 しょくむ
分離 ぶんり
牧師 ぼくし
向き むき
記載 きさい
情熱 じょうねつ
寄与 きよ
休学 きゅうがく
等級 とうきゅう
鼠 ねず
進度 しんど
通常 つうじょう
奮闘 ふんとう
総合 そうごう
夜行 やぎょう
然し しかし
採択 さいたく
所在 しょざい
臆病 おくびょう
満月 まんげつ
他意 たい
華やか はなやか
戦闘 せんとう
軋む きしむ
余地 よち
慌てる あわてる
小児科 しょうにか
割合に わりあいに
奇麗 きれい
仮 か
末 うら
無用 むよう
重んじる おもんじる
受け継ぐ うけつぐ
跨がる またがる
疑惑 ぎわく
呉れる くれる
玩具 おもちゃ
左利き ひだりきき
転校 てんこう
中傷 ちゅうしょう
裂ける さける
学士 がくし
未熟 みじゅく
法学 ほうがく
堤防 ていぼう
何気ない なにげない
直ぐ すぐ
何故 なぜ
真っ二つ まっぷたつ
忠告 ちゅうこく
怠い だるい
染める そめる
釣り つり
分裂 ぶんれつ
雨天 うてん
衆 しゅう
怯える おびえる
独創 どくそう
動揺 どうよう
経緯 いきさつ
究極 きゅうきょく
案じる あんじる
唸る うなる
罰 ばち
一向 ひたすら
時差 じさ
諄い くどい
ねじ回し ねじまわし
参照 さんしょう
公然 こうぜん
特産 とくさん
正に まさに
閉鎖 へいさ
百科事典 ひゃっかじてん
決意 けつい
良い いい
温和 おんわ
衣類 いるい
追い込む おいこむ
繁盛 はんじょう
返答 へんとう
見舞 みまい
山脈 さんみゃく
生温い なまぬるい
覆面 ふくめん
可笑しい おかしい
切っ掛け きっかけ
中毒 ちゅうどく
吟味 ぎんみ
船舶 せんぱく
調和 ちょうわ
独占 どくせん
開催 かいさい
所持 しょじ
領地 りょうち
旅客 りょかく
布告 ふこく
盛り上がる もりあがる
漁船 ぎょせん
制約 せいやく
寄贈 きそう
心掛ける こころがける
陳列 ちんれつ
行政 ぎょうせい
持て成す もてなす
没収 ぼっしゅう
区々 まちまち
比例 ひれい
給う たまう
割り算 わりざん
燃料 ねんりょう
遠回り とおまわり
立法 りっぽう
織物 おりもの
暗殺 あんさつ
肉親 にくしん
引き取る ひきとる
踏まえる ふまえる
愛憎 あいにく
報じる ほうじる
益々 ますます
施設 しせつ
些とも ちっとも
和風 わふう
物足りない ものたりない
見方 みかた
放棄 ほうき
仏 ふつ
塾 じゅく
祈り いのり
賃金 ちんぎん
殆ど ほとんど
途上 とじょう
経路 けいろ
軽蔑 けいべつ
老いる おいる
元首 げんしゅ
錯誤 さくご
治まる おさまる
垂れる たれる
哉 や
情緒 じょうしょ
名残 なごり
広まる ひろまる
浸す ひたす
暫く しばらく
主食 しゅしょく
空腹 くうふく
動員 どういん
連休 れんきゅう
初版 しょはん
孤独 こどく
生理 せいり
果ない はかない
火花 ひばな
生真面目 きまじめ
細工 さいく
上陸 じょうりく
油絵 あぶらえ
福 ふく
成年 せいねん
暴力 ぼうりょく
遅らす おくらす
為来り しきたり
意向 いこう
親善 しんぜん
扉 とびら
呆気ない あっけない
纏まり まとまり
当たり あたり
潜る くぐる
繕う つくろう
予め あらかじめ
済まない すまない
仙 せん
短歌 たんか
社宅 しゃたく
爽やか さわやか
単独 たんどく
当たり前 あたりまえ
動力 どうりょく
悲観 ひかん
細菌 さいきん
流通 りゅうつう
擦れ違い すれちがい
苛々 いらいら
固める かためる
差額 さがく
兎に角 とにかく
着 ちゃく
備え付ける そなえつける
突如 とつじょ
効率 こうりつ
御負け おまけ
体格 たいかく
巨 こ
映写 えいしゃ
長 おさ
兵器 へいき
連ねる つらねる
損なう そこなう
照り返す てりかえす
組み合わせる くみあわせる
束の間 つかのま
用品 ようひん
一まず ひとまず
横綱 よこづな
優位 ゆうい
配給 はいきゅう
便宜 べんぎ
擦れる すれる
権 けん
辛うじて かろうじて
躾 しつけ
気触れる かぶれる
階級 かいきゅう
顎 あご
並びに ならびに
三日月 みかずき
貧困 ひんこん
其れ故 それゆえ
前例 ぜんれい
優美 ゆうび
使命 しめい
下位 かい
一部 いちぶ
生計 せいけい
吃驚 びっくり
形態 けいたい
打ち消し うちけし
対面 たいめん
不在 ふざい
頼み たのみ
賜る たまわる
刷り すり
ご無沙汰 ごぶさた
基 もとい
製法 せいほう
原点 げんてん
涸れる かれる
顧みる かえりみる
侵略 しんりゃく
打ち合わせ うちあわせ
茶の間 ちゃのま
異性 いせい
如何 いかが
態勢 たいせい
促進 そくしん
傍ら かたわら
公募 こうぼ
閲覧 えつらん
清々しい すがすがしい
費 ひ
産む うむ
発 はつ
瞬き またたき
降伏 こうふく
其の儘 そのまま
目方 めかた
死 し
真理 しんり
歩 ふ
縮まる ちぢまる
催す もよおす
辿り着く たどりつく
無論 むろん
素っ気ない そっけない
復興 ふっこう
落下 らっか
並列 へいれつ
待ち望む まちのぞむ
宜しく よろしく
起源 きげん
告げる つげる
掲げる かかげる
特有 とくゆう
織る おる
強烈 きょうれつ
距離 きょり
欲望 よくぼう
尻尾 しっぽ
発掘 はっくつ
国産 こくさん
沿い ぞい
戴きます いただきます
粗筋 あらすじ
前置き まえおき
高尚 こうしょう
気象 きしょう
反応 はんのう
意地 いじ
付き合う つきあう
式場 しきじょう
返る かえる
非難 ひなん
電源 でんげん
紛らわしい まぎらわしい
接続詞 せつぞくし
無断 むだん
戦 いくさ
嵩張る かさばる
冠 かん
崖 がけ
大空 おおぞら
読者 どくしゃ
堪らない たまらない
打付ける ぶつける
絶望 ぜつぼう
雪崩 なだれ
画期 かっき
角 かく
依存 いそん
中枢 ちゅうすう
取り締まり とりしまり
字 あざ
個々 ここ
一々 いちいち
偏る かたよる
慣行 かんこう
伝言 つてごと
各 おのおの
軍艦 ぐんかん
記す しるす
小切手 こぎって
技能 ぎのう
難 なん
工作 こうさく
遺跡 いせき
前もって まえもって
父母 ちちはは
構え かまえ
錆び さび
赤ちゃん あかちゃん
吹奏 すいそう
宝器 ほうき
釣鐘 つりがね
許容 きょよう
下がる さがる
含嗽 うがい
見込み みこみ
建前 たてまえ
滑稽 こっけい
趣旨 しゅし
蜂蜜 はちみつ
挑む いどむ
些事 さじ
盾 たて
歎 たん
体験 たいけん
例え たとえ
半端 はんぱ
賛成 さんせい
見地 けんち
殊に ことに
多忙 たぼう
お先に おさきに
諦め あきらめ
倣 ほう
厳密 げんみつ
脚色 きゃくしょく
絡む からむ
自主 じしゅ
抽選 ちゅうせん
保育 ほいく
部下 ぶか
西日 にしび
沢山 たくさん
長編 ちょうへん
委託 いたく
移民 いみん
少数 しょうすう
纏め まとめ
策 さく
手近 てぢか
一敗 いっぱい
吐く つく
限定 げんてい
旦那 だんな
両極 りょうきょく
怠慢 たいまん
現われる あらわれる
足し算 たしざん
診療 しんりょう
試み こころみ
真実 さな
台無し だいなし
天国 てんごく
潜入 せんにゅう
母校 ぼこう
皺 しわ
付属 ふぞく
殴る なぐる
蔵 くら
連なる つらなる
化合 かごう
謝絶 しゃぜつ
一人でに ひとりでに
清らか きよらか
取り調べる とりしらべる
消去 しょうきょ
満たす みたす
前途 ぜんと
素朴 そぼく
ヶ月 かげつ
雄 おす
機構 きこう
複合 ふくごう
偖 さて
織 おり
危ぶむ あやぶむ
特集 とくしゅう
血管 けっかん
察する さっする
補償 ほしょう
手元 てもと
模索 もさく
其処ら そこら
艶 えん
伴う ともなう
不味い まずい
再建 さいけん
丸める まるめる
凡そ およそ
手分け てわけ
試みる こころみる
員 いん
無意味 むいみ
優勢 ゆうせい
詫び わび
棟 とう
反射 はんしゃ
技 わざ
赤らむ あからむ
刺繍 ししゅう
整然 せいぜん
思考 しこう
伐 ばつ
勧誘 かんゆう
易い やすい
恥じらう はじらう
上がる あがる
休戦 きゅうせん
体 てい
総 そう
流行 はやり
実践 じっせん
構える かまえる
著書 ちょしょ
断言 だんげん
兼用 けんよう
曲がる まがる
貫く つらぬく
束縛 そくばく
増強 ぞうきょう
嵩む かさむ
地元 じもと
配慮 はいりょ
蕾 つぼみ
近付く ちかづく
剥げる はげる
郷愁 きょうしゅう
宙返り ちゅうがえり
気まぐれ きまぐれ
類 たぐい
進み すすみ
斑 ぶち
教員 きょういん
溝 こう
取り混ぜる とりまぜる
人目 じんもく
倒産 とうさん
戦術 せんじゅつ
戸締り とじまり
執着 しゅうじゃく
危害 きがい
一面 いちめん
蔵相 ぞうしょう
玉 ぎょく
一昨昨日 さきおととい
有力 ゆうりょく
宿命 しゅくめい
裸足 はだし
供 きょう
忠実 ちゅうじつ
装備 そうび
守備 しゅび
借り かり
点検 てんけん
香辛料 こうしんりょう
官僚 かんりょう
印鑑 いんかん
兎も角 ともかく
干渉 かんしょう
作り つくり
割り込む わりこむ
月賦 げっぷ
退化 たいか
背く そむく
密集 みっしゅう
控室 ひかえしつ
魂 こん
声明 せいめい
稍 やや
新人 しんじん
煽てる おだてる
雅致 がち
天皇 すめらぎ
下品 かひん
逃す のがす
討議 とうぎ
磁気 じき
抑制 よくせい
大ざっぱ おおざっぱ
痛む いたむ
傾斜 けいしゃ
入手 にゅうしゅ
積もり つもり
当てはめる あてはめる
化石 かせき
苛める いじめる
渋い しぶい
加味 かみ
心掛け こころがけ
発作 ほっさ
一挙に いっきょに
屡 しばしば
基金 ききん
浜辺 はまべ
沿線 えんせん
手配 てはい
自我 じが
座談会 ざだんかい
洪水 こうずい
堪える こたえる
お宮 おみや
派 は
購入 こうにゅう
介護 かいご
土木 どぼく
退く しりぞく
痛める いためる
態々 わざわざ
言伝 ことづて
正義 せいぎ
樹木 じゅもく
有益 ゆうえき
穂 ほ
酸化 さんか
人格 じんかく
自動詞 じどうし
面会 めんかい
難い かたい
拗れる こじれる
若しかすると もしかすると
稲光 いなびかり
世代 せだい
悉く ことごとく
精巧 せいこう
奉る たてまつる
保温 ほおん
水洗 すいせん
下番 かばん
平行 へいこう
貴女 あなた
頬っぺた ほっぺた
染みる しみる
熱意 ねつい
夕焼け ゆうやけ
放射能 ほうしゃのう
火星 かせい
災害 さいがい
募金 ぼきん
叶う かなう
政権 せいけん
人柄 ひとがら
営む いとなむ
期末 きまつ
取り巻く とりまく
自尊心 じそんしん
本気 ほんき
恥じる はじる
素早い すばやい
緩和 かんわ
把握 はあく
年寄り としより
煙る けむる
受身 うけみ
佳句 かく
日向 ひなた
住 じゅう
細やか こまやか
混同 こんどう
従業員 じゅうぎょういん
悪者 わるもの
敵 かたき
内部 ないぶ
分母 ぶんぼ
外来 がいらい
一連 いちれん
相 あい
換算 かんさん
乏しい とぼしい
箇所 かしょ
見苦しい みぐるしい
零れる こぼれる
有機 ゆうき
効き目 ききめ
浪費 ろうひ
敗戦 はいせん
類推 るいすい
お蔭 おかげ
包む くるむ
自ずから おのずから
揺らぐ ゆらぐ
原則 げんそく
膳 ぜん
焦る あせる
劇団 げきだん
炒める いためる
年生 ねんせい
手順 てじゅん
削減 さくげん
弓 ゆみ
差し引く さしひく
家計 かけい
斜面 しゃめん
一筋 ひとすき
騙す だます
悪い にくい
退ける しりぞける
受け付ける うけつける
回路 かいろ
発足 はっそく
覚え おぼえ
快い こころよい
補充 ほじゅう
出くわす でくわす
議事堂 ぎじどう
採算 さいさん
碑 いしぶみ
施す ほどこす
修了 しゅうりょう
歩み あゆみ
追跡 ついせき
根本 こんぽん
概略 がいりゃく
過ち あやまち
個別 こべつ
風土 ふうど
高原 こうげん
給食 きゅうしょく
圏 けん
喫茶 きっさ
仏像 ぶつぞう
下痢 げり
無駄遣い むだづかい
特許 とっきょ
乾 かん
坊ちゃん ぼっちゃん
応急 おうきゅう
養護 ようご
不明 ふめい
花びら はなびら
桐 きり
仕組み しくみ
布巾 ふきん
凝る こごる
遥か はるか
活ける いける
軈て やがて
滅茶苦茶 めちゃくちゃ
施行 しぎょう
配布 はいふ
簡易 かんい
沼 ぬま
歩む あゆむ
起点 きてん
同志 どうし
経過 けいか
冷蔵 れいぞう
外貨 がいか
季刊 きかん
主人公 しゅじんこう
教訓 きょうくん
長大 ちょうだい
鉱山 こうざん
お菜 おかず
